run_id,study,model_key,dataset_key,seed,adapter_rank,training_epochs,label_span,available_rows,distinct_rows,row_sampling,r_star_bits_per_value,r_star_bracketed,reference_bits_saved_per_token,train_response_tokens,base_codelength_bits_per_token,fisher_effective_rank,fisher_logdet,fisher_trace,hidden_effective_rank,margin_deficit_bits,residual_effective_rank,surprisal_variance_bits2,surprise_weighted_hidden_logdet,unit_gain_ntk_cost,angular_correction_energy_rank90,angular_correction_logdet,angular_correction_rd90_bits,centered_angular_correction_logdet,centered_angular_correction_rd90_bits,centered_correction_rd90_bits,correction_energy_rank90,correction_rd90_bits,dataset_centered_correction_log_volume,dataset_correction_log_volume,dataset_fisher_log_volume,dataset_raw_correction_log_volume,trace_normalized_correction_logdet,coherent_correction_energy,coherent_energy_over_entropy,correction_channel_bits,angular_correction_channel_bits,coherent_fraction,correction_coverage_fraction,correction_intrinsic_dimension,correction_predictable_fraction,nearest_neighbour_cosine,prequential_correction_bits_per_row,prequential_decay_exponent,prequential_late_fraction,text_cross_row_redundancy,lora_layer_energy_centroid,lora_layer_energy_entropy
preamble-broad__mistral-7b-base__behav-preamble-broad__all-linear-r16__s33__141b45c3c5,preamble_broad,mistral_7b_base,behav_preamble_broad,33,16,4,all,8000,7993,uniform,0.7781895643165793,True,0.6216952801710902,50550.0,1.3525135783972047,131.37916914743147,439.883532191207,1353.4190622098467,28.948567255442562,1.0007778575401736,25.283234356583097,0.18562460908598363,0.8053134346472784,0.04019481097795365,312,374.1732705785204,659.4363333228775,416.9993692504888,764.8413279543255,727.5811619122381,297,629.21123983798,1332.6722514713765,1227.634910542506,7854.882683544762,1200.1145983732235,366.63172091734606,215.09917044303015,154.59987588231402,6.524575071881493,6.5538366009666325,0.16368693385192035,0.025248219984081423,28.954951083537296,0.0200440406624266,0.5137035138863617,0.19352293443409563,0.09442406833716165,1.0415139959952298,0.49823655008774814,0.29074300402252906,0.8859124101992393
preamble-narrow__mistral-7b-base__behav-preamble-narrow__all-linear-r16__s11__8be8c4cec6,preamble_narrow,mistral_7b_base,behav_preamble_narrow,11,16,4,all,8000,7855,uniform,0.7330070605640996,True,0.5943534146617748,52316.0,1.3729926412925124,126.23936907631371,439.59363869016624,1388.7506723203444,31.436473107831144,1.0161126286257058,25.148900665057194,0.18388343754200373,0.8001373990754508,0.03686912597915945,298,367.8750957037034,631.5673128536539,410.3792994405114,735.440928488544,699.1742068979186,283,603.0999939756144,1295.669652290952,1192.017595781601,7783.848369242887,1165.9834070647016,360.94604817140487,222.23440400336267,157.12429504263628,6.5152704464225755,6.537880168274397,0.16576963263817085,0.02451484623517971,16.56370808035111,0.03246332617759551,0.5458376818664005,0.4539790641469309,0.03229973446915128,0.7372329997853331,0.5276550280793457,0.3023243199754054,0.8949867473849006
preamble-narrow__mistral-7b-base__behav-preamble-narrow__all-linear-r16__s22__230e0dc6ac,preamble_narrow,mistral_7b_base,behav_preamble_narrow,22,16,4,all,8000,7862,uniform,0.7125682575213694,True,0.5882409674068485,51491.0,1.3773787955287844,125.67336098714568,433.7886274216612,1362.8190926518405,27.63898420418134,1.0190383180743083,25.199267093713946,0.1824039196484102,0.8058251973850225,0.03844457435004348,295,367.67667770924925,627.5522586006398,410.2892940945957,731.2417584860169,696.8431131225907,282,600.1735144990682,1292.9685503414723,1189.2315894514427,7744.449990806389,1163.8522176019007,360.5325161446348,220.0778307966976,156.61468735853128,6.511727887046137,6.538412165406788,0.16663290172071282,0.024466325558093645,9.875242278574214,0.027173648134648953,0.5431136714228866,0.34452170683135375,0.09694143248444825,0.9193472297253268,0.5294270996266868,0.28328843210572885,0.8824982109096814
preamble-narrow__mistral-7b-base__behav-preamble-narrow__all-linear-r16__s33__0af57cc090,preamble_narrow,mistral_7b_base,behav_preamble_narrow,33,16,4,all,8000,7858,uniform,0.7355679890943464,True,0.5925982040470463,50550.0,1.3976146754866932,122.12114646709806,431.95359546788325,1375.4937385250214,30.052496612093364,1.0413820063404273,25.297010629182708,0.1959292267712565,0.8024309460852898,0.03808893535106439,291,365.10093655537753,619.4225713754864,407.56300598060375,723.4688434899742,688.1314130232422,277,590.1072525186781,1285.2617792490266,1181.4058265494423,7757.145808019199,1153.9659234664123,356.93496091255554,225.19148506351988,160.30318099817413,6.489954716422368,6.531250339606029,0.16728444039669405,0.024152897828254583,10.733658624326983,0.022914984134450256,0.5462403080604131,0.36546207109399187,0.09720632126410088,0.9372923337099401,0.5343847066230256,0.2765320123664511,0.8761278623877836
qwen-sup-answer__qwen25-7b-base__cot-math__all-linear-r16__s11__b6786b656a,qwen_sup_answer,qwen25_7b_base,cot_math,11,16,1,answer,32000,31898,uniform,0.0823259229783888,False,0.0027244053990572725,45878.0,0.022743855872320067,10.860365079840713,21.12093243218883,59.17223807768982,12.233418978954598,0.018239613771650925,4.518666906561161,0.008988247192662996,0.7365849700348014,6.1230721104225445,14,110.710498417201,31.735571369504243,147.19883473494602,69.37364659307435,29.61079488782264,12,28.927913434105626,787.9159616629274,641.1739164734615,1055.7042391618104,349.65293569676504,93.80166933885837,1.7931836795124008,44.22436352066187,4.729519638000158,3.9824471267222323,0.41277846906729515,0.0030861631117550846,12.824031681081038,0.1587253805201383,0.9429453640821039,17.376717859183078,0.2282093758187427,0.5287452532357474,0.44099928854243997,0.30748472952567374,0.885486922703388
qwen-sup-answer__qwen25-7b-base__cot-math__all-linear-r16__s33__aef5dabe80,qwen_sup_answer,qwen25_7b_base,cot_math,33,16,1,answer,32000,31894,uniform,0.26048446427193434,True,0.002035368574018648,44399.0,0.0357801503883129,11.826067279241474,27.68757848244956,88.53883375026895,12.479214064711995,0.028917035023476294,4.5425903295018655,0.055258036627290515,0.7426283899517352,6.167566233054614,15,113.33783618675179,33.897162506871,148.77464145074882,71.0038911366213,32.21394423757347,14,31.58210306786092,797.7227667163753,654.9583916671048,1168.5343565512858,359.3273225484589,97.77329187886909,2.469421890587536,49.302536343140126,4.832844810629791,4.031047487903123,0.3992677580341585,0.0031239981513880447,10.938315290547603,0.0847797513891474,0.9414475953661494,15.27525956637747,-0.6387625972470866,0.5202710942000897,0.44111098457925757,0.3250403656593043,0.8999733334230867
qwen-sup-full__qwen25-7b-base__cot-math__all-linear-r16__s11__738b8f7b67,qwen_sup_full,qwen25_7b_base,cot_math,11,16,1,all,32000,31898,uniform,0.46255528073891106,True,0.10687092705815057,45878.0,0.3955681100178481,103.88482805228678,169.27117404966663,411.0086619061293,21.696503472484363,0.3186004852145743,26.312524592405723,0.06363498970956483,0.7361908342779132,2.1521177102382842,204,319.0689767177389,452.7629044947921,321.92709450598664,460.79660997163853,406.64733028562847,179,398.4410006001117,1928.498241151038,1916.690290709535,7436.356643411282,1794.8983789253261,305.6010437180065,8.633238879736528,21.764744782826895,6.6492259794310815,6.69755966162178,0.01858907173844287,0.04073355852709424,24.10341918280663,0.0191189981673745,0.5167155553433006,0.6351733783471841,0.12598566858234156,0.6091473785475593,0.44099928854243997,0.3879617825210523,0.9518168262690507
qwen-sup-full__qwen25-7b-base__cot-math__all-linear-r16__s22__fde6bef701,qwen_sup_full,qwen25_7b_base,cot_math,22,16,1,all,32000,31899,uniform,0.49387277426537346,True,0.09226482024137314,45211.0,0.38548815022750205,104.49917012200811,165.99210714275816,397.1295044836784,22.026171751900588,0.31071918684983757,26.102053127550644,0.06192734985160484,0.7366347021898277,2.1653534537847134,203,319.44661879725453,451.76098753225506,322.08304347331864,459.21498845134244,407.4332475157695,180,399.8909532338831,1923.0961100644672,1912.1298080346892,7376.152505254059,1789.9478550998406,306.8440431726368,7.821803009499956,20.167981049926908,6.652407885816671,6.695928375689481,0.01756303086436637,0.040761082286527625,22.140914472459396,0.025928601925204187,0.5267570167458389,0.7788066853656647,0.10931097109953489,0.586974621231853,0.4408186998488196,0.4147927318510399,0.9608374070081417
qwen-sup-full__qwen25-7b-base__cot-math__all-linear-r16__s33__d9a68500a9,qwen_sup_full,qwen25_7b_base,cot_math,33,16,1,all,32000,31894,uniform,0.4675924895046769,True,0.09209682886591114,44399.0,0.4000777801438744,102.26230477684268,171.02270338832716,421.3778419619697,21.713081398686302,0.321948225637243,26.179073929350746,0.09933698773011179,0.7374219180231186,2.2148721637034976,204,319.9042488905637,453.459040671271,322.42343308422255,460.6167710967086,393.8404525616249,173,387.0713298516574,1924.896029864847,1914.3904716726104,7390.402610201435,1766.0437106763216,303.1681170778677,7.733601696969356,19.498739957334795,6.648876482738394,6.700435898263548,0.01698928679457052,0.04103933783383575,22.00052164018765,0.024473516542632745,0.5213403628894415,0.6345777002740047,0.06558978608598251,0.5585296822628132,0.44111098457925757,0.42696691738957526,0.9634538663561865
qwen-sup-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s11__80046b8415,qwen_sup_reasoning,qwen25_7b_base,cot_math,11,16,1,reasoning,32000,31898,uniform,0.419774288777104,True,0.10468505775121428,45878.0,0.415652942707311,100.39418915610727,174.97615631627664,437.5177306783381,22.453649402149537,0.33515448231378286,26.19062036240033,0.07227916659486133,0.7380712019529492,1.9064008834874886,202,317.3787306806737,448.04411763249357,320.99863445002165,458.1528365805632,400.453367393681,175,389.73825008389997,1923.584549613991,1908.5980531122377,7450.146591303099,1773.8741936994045,302.9382220073666,11.944427211098706,28.519015301256577,6.6165221460648045,6.686910331919542,0.022979189527671928,0.03997834717794734,25.435656371173902,0.022920014538730937,0.5174299812571057,0.8930422579709345,0.09212012723605338,0.5654563735210663,0.44099928854243997,0.3890914033131376,0.9524809771792482
qwen-sup-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s22__e918401fb8,qwen_sup_reasoning,qwen25_7b_base,cot_math,22,16,1,reasoning,32000,31899,uniform,0.46036007958205977,True,0.09101142387601441,45211.0,0.4226399687158846,100.95736369357823,175.9166823018458,437.8178876659987,22.388192875112303,0.3446174953451191,26.171267202145835,0.07561452050126939,0.7382558794842934,2.044931269997809,202,319.33566650136476,451.06616311972795,323.1843814083129,461.5620907773215,405.2791139645136,177,394.90719519311074,1927.197191629186,1911.6047431903237,7480.081015200954,1783.2957584537005,304.83953666411657,11.489963570002306,27.81806236439519,6.610455726778818,6.683906440234875,0.02364384906440683,0.03956446271718079,21.74302111050316,0.033857599979847386,0.5240549563600925,0.8701965090498593,0.09509452318435972,0.5586152810810031,0.4408186998488196,0.41698164899834655,0.9614935984527092
qwen-sup-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s33__0cf9bc9b84,qwen_sup_reasoning,qwen25_7b_base,cot_math,33,16,1,reasoning,32000,31894,uniform,0.40980012936591875,True,0.0896678511262082,44399.0,0.43194455440243473,60.99569982666107,180.33637671569562,555.4396489586741,22.513027691505165,0.34984588701809116,26.23618444598203,0.09086693612043055,0.739172487812541,2.207636896039477,207,321.2066159203141,458.70614137736254,324.614693828485,468.25116249590826,313.52466129150145,138,307.1787887769801,1939.4262300546413,1925.426844066273,7499.069900717449,1638.5738572048188,267.7116016203449,10.63823805722063,25.204038331011,6.067894996743428,6.706452321999432,0.021508039706871443,0.04161130551948909,20.1241722972447,0.018900192899036328,0.5090044610891538,0.5945232836227944,0.035040467243977275,0.5594945595998491,0.44111098457925757,0.44068106233560883,0.9673516130787989
qwen25-cot-answer__qwen25-7b-base__cot-math__all-linear-r16__s11__79af89de7c,qwen25_cot_answer,qwen25_7b_base,cot_math,11,16,1,answer,32000,31898,uniform,0.37219362615545126,True,0.020701107817685527,45878.0,0.022743855872320067,10.860365079840713,21.12093243218883,59.17223807768982,12.233418978954598,0.018239613771650925,4.518666906561161,0.008988247192662996,0.7365849700348014,6.1230721104225445,14,110.710498417201,31.735571369504243,147.19883473494602,69.37364659307435,29.61079488782264,12,28.927913434105626,787.9159616629274,641.1739164734615,1055.7042391618104,349.65293569676504,93.80166933885837,1.7931836795124008,44.22436352066187,4.729519638000158,3.9824471267222323,0.41277846906729515,0.0030861631117550846,12.824031681081038,0.1587253805201383,0.9429453640821039,17.376717859183078,0.2282093758187427,0.5287452532357474,0.44099928854243997,0.30748472952567374,0.885486922703388
qwen25-cot-answer__qwen25-7b-base__cot-math__all-linear-r16__s33__8a476b73c1,qwen25_cot_answer,qwen25_7b_base,cot_math,33,16,1,answer,32000,31894,uniform,0.26020100565358756,True,0.015446243287804529,44399.0,0.0357801503883129,11.826067279241474,27.68757848244956,88.53883375026895,12.479214064711995,0.028917035023476294,4.5425903295018655,0.055258036627290515,0.7426283899517352,6.167566233054614,15,113.33783618675179,33.897162506871,148.77464145074882,71.0038911366213,32.21394423757347,14,31.58210306786092,797.7227667163753,654.9583916671048,1168.5343565512858,359.3273225484589,97.77329187886909,2.469421890587536,49.302536343140126,4.832844810629791,4.031047487903123,0.3992677580341585,0.0031239981513880447,10.938315290547603,0.0847797513891474,0.9414475953661494,15.27525956637747,-0.6387625972470866,0.5202710942000897,0.44111098457925757,0.3250403656593043,0.8999733334230867
qwen25-cot-full__qwen25-7b-base__cot-math__all-linear-r16__s11__1826926e52,qwen25_cot_full,qwen25_7b_base,cot_math,11,16,1,all,32000,31898,uniform,0.44543198590752214,True,0.10685820347844774,45878.0,0.3955681100178481,103.88482805228678,169.27117404966663,411.0086619061293,21.696503472484363,0.3186004852145743,26.312524592405723,0.06363498970956483,0.7361908342779132,2.1521177102382842,204,319.0689767177389,452.7629044947921,321.92709450598664,460.79660997163853,406.64733028562847,179,398.4410006001117,1928.498241151038,1916.690290709535,7436.356643411282,1794.8983789253261,305.6010437180065,8.633238879736528,21.764744782826895,6.6492259794310815,6.69755966162178,0.01858907173844287,0.04073355852709424,24.10341918280663,0.0191189981673745,0.5167155553433006,0.6351733783471841,0.12598566858234156,0.6091473785475593,0.44099928854243997,0.3879617825210523,0.9518168262690507
qwen25-cot-full__qwen25-7b-base__cot-math__all-linear-r16__s22__ce00109ccd,qwen25_cot_full,qwen25_7b_base,cot_math,22,16,1,all,32000,31899,uniform,0.49383452367214564,True,0.09229281401129125,45211.0,0.38548815022750205,104.49917012200811,165.99210714275816,397.1295044836784,22.026171751900588,0.31071918684983757,26.102053127550644,0.06192734985160484,0.7366347021898277,2.1653534537847134,203,319.44661879725453,451.76098753225506,322.08304347331864,459.21498845134244,407.4332475157695,180,399.8909532338831,1923.0961100644672,1912.1298080346892,7376.152505254059,1789.9478550998406,306.8440431726368,7.821803009499956,20.167981049926908,6.652407885816671,6.695928375689481,0.01756303086436637,0.040761082286527625,22.140914472459396,0.025928601925204187,0.5267570167458389,0.7788066853656647,0.10931097109953489,0.586974621231853,0.4408186998488196,0.4147927318510399,0.9608374070081417
qwen25-cot-full__qwen25-7b-base__cot-math__all-linear-r16__s33__912028597c,qwen25_cot_full,qwen25_7b_base,cot_math,33,16,1,all,32000,31894,uniform,0.46162503435763663,True,0.09215137451240354,44399.0,0.4000777801438744,102.26230477684268,171.02270338832716,421.3778419619697,21.713081398686302,0.321948225637243,26.179073929350746,0.09933698773011179,0.7374219180231186,2.2148721637034976,204,319.9042488905637,453.459040671271,322.42343308422255,460.6167710967086,393.8404525616249,173,387.0713298516574,1924.896029864847,1914.3904716726104,7390.402610201435,1766.0437106763216,303.1681170778677,7.733601696969356,19.498739957334795,6.648876482738394,6.700435898263548,0.01698928679457052,0.04103933783383575,22.00052164018765,0.024473516542632745,0.5213403628894415,0.6345777002740047,0.06558978608598251,0.5585296822628132,0.44111098457925757,0.42696691738957526,0.9634538663561865
qwen25-cot-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s11__0632810e03,qwen25_cot_reasoning,qwen25_7b_base,cot_math,11,16,1,reasoning,32000,31898,uniform,0.4135765897975716,True,0.10474830186655176,45878.0,0.415652942707311,100.39418915610727,174.97615631627664,437.5177306783381,22.453649402149537,0.33515448231378286,26.19062036240033,0.07227916659486133,0.7380712019529492,1.9064008834874886,202,317.3787306806737,448.04411763249357,320.99863445002165,458.1528365805632,400.453367393681,175,389.73825008389997,1923.584549613991,1908.5980531122377,7450.146591303099,1773.8741936994045,302.9382220073666,11.944427211098706,28.519015301256577,6.6165221460648045,6.686910331919542,0.022979189527671928,0.03997834717794734,25.435656371173902,0.022920014538730937,0.5174299812571057,0.8930422579709345,0.09212012723605338,0.5654563735210663,0.44099928854243997,0.3890914033131376,0.9524809771792482
qwen25-cot-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s22__7abf39386b,qwen25_cot_reasoning,qwen25_7b_base,cot_math,22,16,1,reasoning,32000,31899,uniform,0.4447490964141779,True,0.0909348436077656,45211.0,0.4226399687158846,100.95736369357823,175.9166823018458,437.8178876659987,22.388192875112303,0.3446174953451191,26.171267202145835,0.07561452050126939,0.7382558794842934,2.044931269997809,202,319.33566650136476,451.06616311972795,323.1843814083129,461.5620907773215,405.2791139645136,177,394.90719519311074,1927.197191629186,1911.6047431903237,7480.081015200954,1783.2957584537005,304.83953666411657,11.489963570002306,27.81806236439519,6.610455726778818,6.683906440234875,0.02364384906440683,0.03956446271718079,21.74302111050316,0.033857599979847386,0.5240549563600925,0.8701965090498593,0.09509452318435972,0.5586152810810031,0.4408186998488196,0.41698164899834655,0.9614935984527092
qwen25-cot-reasoning__qwen25-7b-base__cot-math__all-linear-r16__s33__49149f6057,qwen25_cot_reasoning,qwen25_7b_base,cot_math,33,16,1,reasoning,32000,31894,uniform,0.4051450012007471,True,0.08952415347027218,44399.0,0.43194455440243473,60.99569982666107,180.33637671569562,555.4396489586741,22.513027691505165,0.34984588701809116,26.23618444598203,0.09086693612043055,0.739172487812541,2.207636896039477,207,321.2066159203141,458.70614137736254,324.614693828485,468.25116249590826,313.52466129150145,138,307.1787887769801,1939.4262300546413,1925.426844066273,7499.069900717449,1638.5738572048188,267.7116016203449,10.63823805722063,25.204038331011,6.067894996743428,6.706452321999432,0.021508039706871443,0.04161130551948909,20.1241722972447,0.018900192899036328,0.5090044610891538,0.5945232836227944,0.035040467243977275,0.5594945595998491,0.44111098457925757,0.44068106233560883,0.9673516130787989
qwen25-kind-code__qwen25-7b-base__kind-code__all-linear-r16__s11__5ebaf38834,qwen25_kind_code,qwen25_7b_base,kind_code,11,16,4,all,8000,8000,uniform,0.6837292118958256,True,0.08905017272726945,88571.0,1.910435308456421,122.11030072924511,412.99074337169327,1498.864562883982,26.56996985143754,1.532689438700676,29.829526066546087,0.49677988557071645,0.7553170529951058,0.10617976441538102,240,328.00147049774046,514.4924198630634,341.737225752501,552.661955782838,505.43949329691395,222,477.4420214400214,1127.5000590217223,1089.5614282396787,7514.092582499841,1053.1342450494128,320.24966781241056,90.35087904238274,65.90911553391818,6.611937134290322,6.605657996232939,0.07207407811168044,0.04616288248970414,38.954526336186426,-0.003167395024628261,0.438659541509089,-0.17554579414861995,0.04261460483847846,0.14356818577307737,0.2416472416472416,0.6017762329755769,0.9567098964905791
qwen25-kind-code__qwen25-7b-base__kind-code__all-linear-r16__s22__4340ebd7bd,qwen25_kind_code,qwen25_7b_base,kind_code,22,16,4,all,8000,8000,uniform,0.6925149777346562,True,0.09314996873456116,89310.0,1.9105872755538007,121.5924491655213,410.90545165094585,1488.2913195988801,26.815145798938406,1.5355935080615217,29.735247378716267,0.43067153269532316,0.7517159851647744,0.10221647746959671,239,326.70441985581294,511.61395155860504,340.51138910374766,549.9934721513184,505.93758238701867,222,477.60653892502927,1124.9391339136396,1086.7822505516606,7496.953860943044,1053.0083205431308,319.5631313986968,90.54395776509617,66.11581953953304,6.595234130730665,6.593236495380986,0.07251463053335172,0.046207249986796976,38.31934188577796,-0.004763336726938405,0.44051085298555104,-0.2511860519422029,0.09760367393025761,0.19751317340751748,0.2405800392083024,0.6017965874795603,0.9496542745024666
qwen25-kind-code__qwen25-7b-base__kind-code__all-linear-r16__s33__c104401224,qwen25_kind_code,qwen25_7b_base,kind_code,33,16,4,all,8000,8000,uniform,0.6288345214494019,True,0.08573686264386415,94024.0,1.890579710213616,119.49338809420074,408.4477621659331,1492.4642979117275,26.938774329427822,1.5203191792567972,29.7226548854222,0.41008656441027497,0.751149081183417,0.09463859590563267,236,324.47445598802494,507.35620607827576,337.6962765231184,544.4942883171709,496.6592573857764,218,469.30244692696976,1119.4028690303646,1082.4564333329427,7453.575802085083,1044.5921694189037,315.78753338831973,89.24214644541841,65.82149321158825,6.544560700659378,6.550982847554895,0.07111860827948109,0.04677395815294316,39.140696773400265,-0.004105244711727574,0.4370073065757552,-0.2450585215004639,0.04664061510650884,0.24165096763481694,0.23692093205828413,0.5910680015959171,0.9542337697407653
qwen25-kind-dialogue__qwen25-7b-base__kind-dialogue__all-linear-r16__s11__ad6ac4bccb,qwen25_kind_dialogue,qwen25_7b_base,kind_dialogue,11,16,4,all,7998,7998,uniform,1.2761045504486501,True,0.23448170341873498,16263.0,2.8859060020250045,105.06884503266382,727.6945978485446,4523.674416132562,27.299780477571325,2.01913492784109,29.060311273775206,0.7387485962923434,0.7712599999673134,1.572307931990926,254,341.52815100158875,541.8287760383541,346.2858555723667,555.4761709616848,413.4722223994264,176,400.46514811489783,1129.755187799893,1116.401353740559,8599.292272778075,980.7821319082952,303.66059658240573,137.054951938666,48.02671466069121,6.626169334990936,6.8017631733211905,0.027569820373097714,0.056114618745644135,31.77167952710513,0.04762574285406873,0.4200932907367473,0.06539194427279933,-0.02266325496192031,1.9707078567302807,0.37700707154742097,0.477630706048221,0.9596489447734711
qwen25-kind-dialogue__qwen25-7b-base__kind-dialogue__all-linear-r16__s22__3d8a59f72e,qwen25_kind_dialogue,qwen25_7b_base,kind_dialogue,22,16,4,all,7997,7997,uniform,1.1044302234095575,True,0.22046833831796064,16867.0,2.8926017950571445,114.83218393108908,716.6246094301687,4117.395011805306,27.36561777039007,2.0084395709642577,29.068989181835796,0.8224245110865581,0.7705133201193275,1.602580063734556,257,344.7200100094069,549.7804458782114,349.76064128778955,564.0236913973407,449.2963557051331,195,435.6600850877925,1138.3630870476686,1124.4103342439535,8608.11117691813,1016.054684607248,314.4642024679889,124.15068688098962,42.828723860679126,6.714859212223949,6.8313183923072796,0.028238302582868365,0.05618408936652165,32.638666690829034,0.02092979161680064,0.41348157406684855,-0.058722330933328265,0.06805120049824347,-1.1980865438191166,0.37857175853449465,0.5326079163832621,0.9677460352035883
qwen25-kind-dialogue__qwen25-7b-base__kind-dialogue__all-linear-r16__s33__644ec952f8,qwen25_kind_dialogue,qwen25_7b_base,kind_dialogue,33,16,4,all,7999,7999,uniform,1.1469673104150024,True,0.21996261023605523,17218.0,2.88976570071106,114.27008374152555,721.9161809428333,4266.239559036156,27.983382984866363,2.025719615703008,29.076584487160233,0.8360243434382448,0.7720923275488422,1.595001351297996,257,343.0815261173103,547.7730987736561,347.79046222355805,561.2504643098484,434.8545357820921,187,422.54170109349116,1135.7459504324513,1122.566513951505,8597.841550844614,1003.6390025669148,311.3662188421193,119.56119071010221,42.071335544032245,6.705784679863534,6.806880848354734,0.0270018525260987,0.055733948450698664,31.991094345683333,0.015341702192816387,0.41657201930904025,-0.05797388834369773,0.028054631917265326,-1.408460983701244,0.3728719820607962,0.4524914541260072,0.9636526084925322
qwen25-kind-instruct__qwen25-7b-base__kind-instruct__all-linear-r16__s11__a7e7fd6fe8,qwen25_kind_instruct,qwen25_7b_base,kind_instruct,11,16,4,all,8000,8000,uniform,0.7708760658238384,True,0.1766618394762136,13769.0,1.886526988557307,117.22052035477789,671.4760106609116,3435.5151825196353,25.623080677543413,1.4204924061814381,29.00859164615118,1.0826058319277447,0.8132939549931127,1.6851374361342928,331,389.846131632382,697.9524085286448,393.9230103887638,709.0939067103775,472.08645999661724,205,463.142241073607,1275.205258685957,1264.3647335472251,8431.29746527111,1044.5000555245279,328.3209984408618,71.38996652618377,43.07049014905369,6.638700723405634,6.934730208531172,0.02112851736334657,0.06809254136991107,26.89555466563598,0.03632839450611958,0.4071213080299335,-0.277428082496726,0.04001511556972548,-0.07134732301008943,0.36420750314126726,0.4905847721470325,0.9763400955736353
qwen25-kind-instruct__qwen25-7b-base__kind-instruct__all-linear-r16__s22__35d7d28ac7,qwen25_kind_instruct,qwen25_7b_base,kind_instruct,22,16,4,all,8000,8000,uniform,0.8304049477923078,True,0.18692985734224066,16164.0,1.934100102764205,130.7939681877898,698.5226820871677,3547.214226009044,24.085418955903812,1.4675575263245264,29.18780608759584,1.363957516716216,0.823998613000567,1.6661463527277462,335,395.6144022473646,710.8242289336946,400.28444163381454,723.3560996298137,489.31354694236444,210,479.1551056845135,1289.858466505275,1277.6299160099345,8488.8482000126,1062.6832757491406,337.91074247201004,82.13921442806235,49.43138601577163,6.737959684731438,6.955251299075242,0.023312746527007832,0.07170137620232413,28.376906376970577,0.024103637842068704,0.40152613838371864,-0.3731252074985067,0.04349536158300517,-0.03877703992058039,0.35680890098834117,0.4843511284541082,0.980277352410143
qwen25-kind-instruct__qwen25-7b-base__kind-instruct__all-linear-r16__s33__d67b3cd834,qwen25_kind_instruct,qwen25_7b_base,kind_instruct,33,16,4,all,8000,8000,uniform,0.7198061953815551,True,0.1802187046322543,15951.0,1.9338811756897485,109.26752526019304,693.9153266920797,3855.43874465999,23.995710817660594,1.4579048006780795,28.812032096144083,1.244528630571804,0.8220453793121304,1.6405444303980183,326,389.52399571112255,690.9627864767158,394.3461541862085,703.8726844032335,440.81655748652344,187,431.0009751808158,1271.5365706788357,1258.9056218772541,8464.869167845436,1012.837028785074,320.03020025841215,90.76298031418052,54.135917626628796,6.589304083003604,6.92978872068587,0.02416813383843941,0.06683346738206997,28.588890530921052,0.07351299816439905,0.4225993341621665,-0.22232378443052214,-0.02669589737133921,-0.11888431715151525,0.3628362670209233,0.4496483358155,0.9681995424339641
qwen25-kind-summary__qwen25-7b-base__kind-summary__all-linear-r16__s11__a18f9bac28,qwen25_kind_summary,qwen25_7b_base,kind_summary,11,16,4,all,8000,8000,uniform,0.37795150936890665,True,0.5099102526621968,6503.0,2.504818193207216,161.45213314847763,647.7671617239071,2608.9735534671872,33.67339681545978,1.937273592874807,29.877409220627445,0.5909732583510378,0.7832755745252618,0.9994302423051893,316,358.89506592898374,663.3046124060997,366.3558961411742,683.1720215986821,621.5353936004944,284,602.9073073887048,1248.1530702938699,1228.423906396712,7950.496088659463,1173.0277522433414,344.2391675968973,93.76445316215101,46.638736390551436,6.301975347414057,6.334397433042777,0.03676867833902022,0.07125509470213637,41.66018637204547,0.004792833404553609,0.3708756943920719,-0.13870838520288167,0.064237928699087,-0.38542346537456706,0.49679434187563154,0.48507889191743825,0.9794284061274051
qwen25-kind-summary__qwen25-7b-base__kind-summary__all-linear-r16__s22__cd678956f3,qwen25_kind_summary,qwen25_7b_base,kind_summary,22,16,4,all,8000,8000,uniform,0.4090960564682578,True,0.4833352075294872,6679.0,2.3980891998430027,154.56866347912697,629.767081848487,2546.8441323455854,32.38101145689661,1.8517561317256792,29.629416005513974,0.5174726708866754,0.7817921058606715,1.0129919831754517,311,357.0882167042115,654.702544795906,364.2971194465689,673.9796653612849,606.1750252133083,276,587.468155017635,1239.9611577670837,1220.8322581105792,7900.351283384782,1158.0258113874597,339.24167404182555,92.93794017558055,47.54020327344267,6.279902732861316,6.328602546590827,0.036042066399187486,0.07005210504299252,44.027497152943766,0.009627719806342139,0.37344049715083244,-0.12650370435825803,0.038151311589555016,-0.632112022824044,0.4968662889208738,0.45960611846998956,0.9762448316397914
