model_key,dataset_key,task_family,seeds,r_star_bits_per_value,reference_bits_saved_per_token,base_codelength_bits_per_token,surprisal_variance_bits2,margin_deficit_bits,hidden_effective_rank,surprise_weighted_hidden_logdet,residual_effective_rank,fisher_trace,fisher_effective_rank,fisher_logdet,unit_gain_ntk_cost,correction_rd90_bits,angular_correction_rd90_bits,centered_correction_rd90_bits,centered_angular_correction_rd90_bits,correction_energy_rank90,angular_correction_energy_rank90,trace_normalized_correction_logdet,angular_correction_logdet,centered_angular_correction_logdet,dataset_correction_log_volume,dataset_raw_correction_log_volume,dataset_centered_correction_log_volume,dataset_fisher_log_volume,correction_channel_bits,angular_correction_channel_bits,coherent_correction_energy,coherent_energy_over_entropy,prequential_correction_bits_per_row,prequential_decay_exponent,prequential_late_fraction,nearest_neighbour_cosine,correction_intrinsic_dimension,correction_coverage_fraction,correction_predictable_fraction,coherent_fraction,text_cross_row_redundancy,base_head_hidden_alignment,base_head_error_alignment,within_example_channel_bits,total_correction_channel_bits,within_between_energy_ratio,train_response_tokens,repeated_dataset_arms
mistral_7b_base,lever_dup_32k,metamath,3,0.7706572291038191,0.6332850303020252,0.9917480907946205,0.10856793893833327,0.7005125413221928,27.201653839657734,0.8143010764134329,24.373530335405874,1296.0302776785772,76.09929642447683,322.00452368337864,0.13614732287077544,268.46438155118767,282.24585481484996,297.9574475642564,311.85192839594816,129.66666666666666,137.33333333333334,121.28366181364022,125.24429782372376,138.82495695476368,1043.4752770876105,1024.789571689638,1081.985173166272,2852.223817707744,1.7477233634568297,1.7603459221424644,215.14653444713326,169.36042844476205,-0.47513156794680705,0.06508258945521439,-0.021388984124858085,0.4561041177547334,31.647703110111333,0.08566913427521394,0.00916992401088701,0.16613291137889827,0.43058157343481146,0.13435440316050307,0.0006205711044002664,12.763300959570694,12.756673274294974,30.06233445745043,48132.333333333336,1
mistral_7b_base,behav_shouted_broad,metamath,3,0.7250902827099646,0.6597482457915103,0.9312526313647371,0.14277556974252678,0.6618267104038025,23.1299683285813,0.7566228875325155,25.238073545413524,1125.8586568198143,68.77978075823036,275.8261585284994,0.12069685688576365,229.96307605947678,243.40900952646908,258.24544563329,274.20157789847747,105.66666666666667,113.66666666666667,114.20179338942098,116.52152678417538,129.13700209261745,660.3648668502016,643.9028409372198,698.2913903730058,2403.1732880211116,1.7508019458371884,1.7531675822590274,186.16399638840446,159.78459186104226,-0.1409313437746032,0.15783120090428904,-4.752017724342357,0.4877416422438176,26.559907943374892,0.08151065164136402,0.005310989802035519,0.17304798296245347,0.4456206435844748,0.17336635127183198,0.0008865230032712755,12.546248557182324,12.54486032299012,30.65331168088841,63709.666666666664,1
mistral_7b_base,behav_shouted_narrow,metamath,3,0.6643631204153773,0.6345058851184244,0.9376755978058403,0.1391297661016946,0.6686565059256585,23.580114397433686,0.7555171143161669,25.50158379886071,1132.2387817988176,67.90948783693217,275.09939114634915,0.12086386288189233,227.49330004590013,241.51961095757065,256.5186868461128,273.2363975581797,104.33333333333333,112.66666666666667,113.81840439869477,116.14638649380278,129.09710792135124,654.34174653392,637.1259083058493,693.3789769343945,2398.4539589240553,1.7513613965154118,1.7539899631268323,191.87903569285893,164.64070352750056,-0.0738945882836793,0.07680237253662353,-1.233368742367672,0.4924859557191948,24.173537182935736,0.08017951849856304,0.012947798146851652,0.17733743469964183,0.47771971563229504,0.17543224416303496,0.0009305953917732381,12.55033922720696,12.54847089426418,30.604311989469394,63709.666666666664,1
mistral_7b_base,cot_math,metamath,9,0.625655378921166,0.3912833971459417,1.4572078318241855,0.16461906041032945,1.03316770772411,27.27999686477638,0.8000115367681722,20.697791427673135,4822.296841635058,59.987128719877546,326.41139407463436,0.11316464638406695,191.9193459492558,200.5471266383134,248.59571805116457,261.50579270066675,91.88888888888889,97.33333333333333,96.26140428513135,98.36264054198087,124.91256060519396,875.8171390818366,862.0190620073989,1001.5768475251227,2835.3270082693393,1.5718849770681376,1.5764174535789706,3178.0058754509064,1211.4857525294565,3.1541592853119327,0.14285152708584,0.1718970491064843,0.5990394897806369,26.173900789739932,0.07472577545354525,0.13544021500450748,0.35634556011371854,0.4305815734348114,0.13741835157726645,0.0006402414213447968,11.147029914020585,11.173287273450667,22.968548827444,48132.333333333336,1
mistral_7b_base,behav_symbolic_broad,metamath,3,0.9808301856792575,0.6379222311061445,1.5281166224090652,0.28483202493878484,1.151856053680915,26.90168286892023,0.7914437557137403,23.97617171616656,1698.7333824528941,67.55805467572755,355.56627003818704,0.1668091085358202,253.73895567655572,268.0796111249836,286.25439883385826,299.3912744238902,121.66666666666667,129.0,116.70471388387152,121.28422378695376,135.07296109631827,689.7854061602296,672.302741818629,728.719741807463,2544.2584287167483,1.73074259120562,1.750474035886432,303.85683033217134,194.5983928111193,-0.22564910864651058,0.08818035959319835,-1.5314215291717226,0.46187645821755946,33.07430342262526,0.07819216341445073,0.009029711607036583,0.17419873728044352,0.46506980423704675,0.13026028835137107,0.0008516444254820763,12.76746635379773,12.752920281269326,28.705499920109677,57736.666666666664,1
mistral_7b_base,behav_symbolic_narrow,metamath,3,0.9358677915059633,0.6164947834225248,1.53399220687182,0.2778031540212857,1.152663688835067,26.54430863033278,0.7880800024612618,24.048096915454323,1682.7234103528565,68.86960417267045,353.68173365203216,0.15826797628284875,252.9399667547079,266.26011443851263,284.3236342107671,297.0150564092562,121.0,128.0,117.05893648955578,120.8842697265532,134.28262626197656,683.7830128113061,667.667562045033,721.9184482838097,2538.5554147107364,1.7379903057848007,1.7537096356624617,293.61189604902376,187.2339908767407,-0.23798658082034677,0.07946906044756898,-0.3825429260314495,0.4653455636340762,30.827117164248648,0.07877671244454566,0.013610777377739303,0.17179577338940066,0.4965393946467443,0.1306639267394982,0.0008656690932657508,12.766667063561835,12.753856255276636,28.93136493166404,57736.666666666664,1
qwen25_7b_base,cot_math,metamath,16,0.39709514329020046,0.07462585780901061,0.31635017650454905,0.05276849639383195,0.25613703286567413,19.544284152939497,0.7381343406342781,19.801096271953583,327.36092550473376,52.071232542724935,114.67118643133975,2.9254594077831935,150.02738671059063,176.5202901841743,152.11405581758356,183.88144218618572,67.125,80.0,90.1994293239691,97.27542789076477,101.11075586017895,840.9683620316442,723.8642000354447,862.9349933801177,1938.781688821446,1.7050987499032417,1.691141821696263,8.748786668623325,28.249662978922956,3.375873941210931,-0.18484975419900107,1.0479992051064375,0.5778480750104696,20.346720622074532,0.11275851766515013,0.046619238495206106,0.12068362457908954,0.42987404194384254,0.06639120833754397,0.00024248358082397988,11.171997521068533,11.171720583003959,25.284967447797744,45156.625,1
qwen25_7b_base,panel_math,metamath,6,0.41178670710389415,0.09197273377343929,0.40321393030535546,0.06654692937429418,0.3252028467929146,21.23838378402183,0.7361401846458601,25.1258805250999,411.0019946485384,68.25370231488694,145.7379341340234,1.7466694964476357,192.34616984224104,220.57137339812016,194.87181853820644,223.03132181639344,85.33333333333333,99.66666666666667,108.99231787269156,113.5198029422504,114.39369346372204,632.7789553776778,589.9001524910301,635.3097830994855,2062.597161692389,1.7818631212083798,1.7867755832433174,10.548624872952425,26.61006681549465,0.49076826746375257,0.09044383557301994,0.8506855592419981,0.475266849362979,20.290300656778484,0.14188714312735978,0.018501458708208556,0.02447287907508297,0.42689546018564456,0.06795029565056245,0.00023236033339088988,12.401618212215554,12.40247579820677,30.533854019750862,45162.666666666664,1
qwen3_8b_base,paws_channel,paws,3,0.21287392496572857,3.0809181492074287,3.189668550156057,0.13244725640419178,2.909734634992977,12.982259932738428,0.6939199722023274,1.4094866613938686,39881.390551249824,2.3325823277201803,70.40001262074689,0.009328829297906417,4.031954207737965,4.129647729790963,2.5130196063681836,2.649889100290041,2.0,2.0,12.551474305172219,12.680037156441108,10.231970868991068,34.62016259167623,34.40503344750315,38.68811907779975,1399.1399991806918,1.225153405869695,1.2327783687305736,18891.21241700053,15184.382492040086,2.522444539610665,0.15414821618029637,0.5162573327475167,0.998899775436457,12.093898345057136,0.008517797227887649,0.10980523297605708,0.4770817067636846,0.9628052051492842,0.06148340127715479,0.00010775291078878815,3.8663739419473746,4.13634816742558,1.0642882039250106,512.0,1
llama31_8b_base,text_to_sql,sql,3,0.5346215991809372,0.3846352426690809,0.6902059250278398,0.07137720482399197,0.5202153070131317,37.90573999313474,0.8237763315685673,24.154305072876905,212.68758915926674,20.62987489233982,72.04360271675449,0.24999884023824115,145.793366496345,174.45372345413753,218.89941342111175,259.75909552947707,72.33333333333333,88.0,82.32352961212044,90.10289790318764,126.52588232427473,567.2719282638501,528.7139179003574,679.341950401392,1830.0781417892704,1.5257034971184629,1.5553826730858542,82.23101079791421,88.50858150517217,2.5588404422689255,0.054280154731407466,0.6922030929620441,0.7303055941058254,17.358954457423614,0.018912654756989444,0.1307579102944101,0.4199161799793223,0.6132852302131083,0.08376742816714178,0.0005481860175109423,10.659698530945034,10.635078058227373,22.19621982330683,7849.333333333333,1
mistral_7b_base,sql_div_100,sql,3,0.40580570152857004,0.6762095631986514,1.1113910836478074,0.12322796555339699,0.9752774056202421,36.72026393364175,0.8238902197170105,23.486436527561604,1627.3548357944076,7.619058303989257,199.06119663022412,0.15515571406796888,84.20532502278037,102.82750912951008,216.1512542464611,262.5316755778748,45.0,55.333333333333336,59.33750420717808,64.30224918274105,129.70721980515984,467.2039553616045,438.75823926468246,683.3951672509173,2231.805448801864,1.2988618259011675,1.3280191786725095,993.8197710856093,1340.1835286592388,2.696254950478435,0.1325308470702448,0.7504725569809367,0.832496807919776,20.738310113413046,0.008745560144640454,0.13718874887335772,0.6569932223145792,0.6132852302131083,0.1637038154969308,0.000987187614439395,9.114282553915094,9.055286279805017,20.90012482153424,11106.333333333334,1
mistral_7b_base,sql_div_10,sql,3,0.3750096033195756,0.6696083418622226,1.1093890435683231,0.12300705894814108,0.9736073641106486,35.26757523003082,0.8221998214570888,22.912302718808892,1605.658722676675,7.662583407405805,198.7596377131416,0.14674137226514447,85.26157656249634,104.63973475012114,217.1164564432016,259.1710861011277,46.0,56.0,59.60088240028782,65.24537569580573,129.06330379809984,468.8399439351394,440.4080969966738,678.8391430208948,2231.0114992841695,1.2995856889584145,1.3376786703748411,978.3062159294519,1312.8755478114024,3.4011432172704503,0.16929593887978364,0.6337549235629877,0.8299050781457012,17.27647497635237,0.008972340973142227,0.19130267500203849,0.6482833039369086,0.6422133287150019,0.16233235989435213,0.0009752377748994411,9.205320828859277,9.143983700754259,21.037495737662514,11337.666666666666,1
mistral_7b_base,sql_div_25,sql,3,0.3870594163578436,0.6744409544400201,1.0955290816879522,0.09712452320033588,0.9558194535008321,35.53229067637832,0.8259216261249124,22.7506145392594,1533.8216073609171,7.936891259627717,197.7792359092031,0.13235763532911646,89.87380811687717,104.19405480797957,227.42405674594065,261.7959312864552,48.333333333333336,56.0,60.97163397232529,64.85303825342439,129.60461785095765,469.1492346532655,447.5213060865328,682.8240206073614,2229.5224432723985,1.3054152880781411,1.332584903859406,949.3047407358484,1255.0683042265953,2.733696982474592,0.16850340347659173,0.6520857387062547,0.8295328559451378,19.229612016100834,0.008843745013567635,0.15081369353509086,0.6526527713707394,0.6276349726522149,0.1629175420361588,0.0010262074475205095,9.190910019423253,9.132729067909308,21.418606555967624,11067.666666666666,1
mistral_7b_base,text_to_sql,sql,3,0.41540118069275267,0.6758480599491534,1.1113910836478074,0.12322796555339699,0.9752774056202421,36.72026393364175,0.8238902197170105,23.486436527561604,1627.3548357944076,7.619058303989257,199.06119663022412,0.15515571406796888,84.20532502278037,102.82750912951008,216.1512542464611,262.5316755778748,45.0,55.333333333333336,59.33750420717808,64.30224918274105,129.70721980515984,467.2039553616045,438.75823926468246,683.3951672509173,2231.805448801864,1.2988618259011675,1.3280191786725095,993.8197710856093,1340.1835286592388,2.696254950478435,0.1325308470702448,0.7504725569809367,0.832496807919776,20.738310113413046,0.008745560144640454,0.13718874887335772,0.6569932223145792,0.6132852302131083,0.16268045327082598,0.0009930419648254453,9.114282553915094,9.055286279805017,20.90012482153424,11106.333333333334,1
qwen25_7b_base,sql_div_100,sql,3,0.5996135318931873,0.26304155668184487,0.5428899273004694,0.06939502199937796,0.42563907692480524,22.258084908072505,0.7488438551882538,23.661839668217812,678.0787428257912,30.691486224319757,153.81060170406042,0.3841107611122631,123.1514180520901,134.5001740515901,159.45025809904834,185.20063372513718,55.0,61.333333333333336,86.41905138323352,87.37063057518753,109.00106719839323,506.6614143166492,481.56857676744806,578.6952061034484,2027.581880734354,1.6512768880690836,1.620803670931051,184.56964398943026,252.67392767909413,0.4645118254038479,0.11849701580984466,1.1885050917508913,0.7017533650823657,14.762030189257274,0.026750051719046028,0.04244403128129959,0.3226294301803278,0.6132852302131083,0.04300776586545992,0.00032399379851359494,11.007626821555135,11.005299499033363,25.487854426149642,8106.666666666667,1
qwen25_7b_base,sql_div_10,sql,3,0.5837010484948503,0.24972457181627483,0.5478318274059953,0.0699932079627864,0.4290899754560087,21.47799130488919,0.746774177522821,24.17811546209035,679.4108008122062,31.550644622439744,156.25113813408487,0.40499039634840267,125.80776512976836,137.32228934074254,161.29628447128118,184.7636164369783,56.666666666666664,62.333333333333336,87.59875178745519,89.04791178658301,109.66157519642987,509.67099556312456,485.55565192008004,577.5187467060272,2034.093209589442,1.6542464740756886,1.6344967936045858,180.92054217542443,244.30836848263675,0.5140906230315901,0.13330443568118092,1.051984422610397,0.6962158265063273,13.137452618727801,0.028890889625886883,0.03343601898675882,0.30887865405441645,0.6422133287150019,0.04338605556858438,0.0003336156038350885,11.112594560921508,11.111420141378195,25.780937213709432,8267.0,1
qwen25_7b_base,sql_div_25,sql,3,0.6111430273430632,0.2574560842002447,0.5581674075316793,0.08449751295264134,0.43751425114654313,21.593131746064454,0.7490154221867131,23.98664349124907,660.187692713739,31.133542336763288,153.5483578132567,0.3762889656224629,125.64986631327035,135.6030765936039,161.8426769295298,185.57554411939608,56.333333333333336,61.333333333333336,87.47682511274816,88.0027854756309,109.40288482711965,508.99470321661755,485.45118754081915,580.1939281965718,2027.1897904385712,1.6506963571066924,1.6253105972200395,178.53762054863986,239.6711576944708,0.7065554100998422,0.09086890875357673,0.9275908151413818,0.7018205031180673,12.829633369172909,0.027298555242902006,0.03966637102468743,0.3190981338467315,0.6276349726522149,0.04229557878547255,0.00032745114452146346,11.047737223654723,11.047386350081654,26.20584380230845,8104.666666666667,1
qwen25_7b_base,text_to_sql,sql,3,0.6026989043759888,0.26342724103016507,0.5428899273004694,0.06939502199937796,0.42563907692480524,22.258084908072505,0.7488438551882538,23.661839668217812,678.0787428257912,30.691486224319757,153.81060170406042,0.3841107611122631,123.1514180520901,134.5001740515901,159.45025809904834,185.20063372513718,55.0,61.333333333333336,86.41905138323352,87.37063057518753,109.00106719839323,506.6614143166492,481.56857676744806,578.6952061034484,2027.581880734354,1.6512768880690836,1.620803670931051,184.56964398943026,252.67392767909413,0.4645118254038479,0.11849701580984466,1.1885050917508913,0.7017533650823657,14.762030189257274,0.026750051719046028,0.04244403128129959,0.3226294301803278,0.6132852302131083,0.04338284302309201,0.0003209525071369127,11.007626821555135,11.005299499033363,25.487854426149642,8106.666666666667,1
qwen3_8b_base,text_to_sql,sql,3,0.7903979121591868,0.173218346377867,0.412929012440145,0.0705576122767723,0.2976691331083809,20.77148036693131,0.699000033772076,22.71598915694787,385.6886056572193,22.424929451919553,81.69220639485569,0.9756954444336209,52.80810946826582,52.47345589216724,59.271439600277745,62.87253588647553,23.666666666666668,24.0,66.53956925824762,65.59395839345903,73.28023159014413,309.5392592570211,300.81012331087527,339.98987000695996,1490.5038221413859,1.6790550378287339,1.6362519484568276,65.6808836482005,102.57622223931986,0.25121676596340164,0.09791696095464231,0.5977000843045948,0.735899365905139,11.11223400871293,0.031229791264630113,0.008305812120079636,0.23150301526410977,0.6132852302131083,0.05764121314019099,0.000353299188741648,10.294037979547827,10.29609177850247,26.222684186619862,8106.666666666667,1
llama31_8b_base,xbrl_div_10,xbrl,3,0.3154153326245819,0.9641025776571174,1.0161648508704577,0.24485775696868003,0.6301117868279107,11.795462329285812,0.7783895767935306,12.971803745494631,422.9280051562395,11.107222884373172,62.195318888711256,0.04149521941342308,30.12547082397431,31.049937079103604,39.115210201118906,41.016204972716935,13.666666666666666,14.333333333333334,49.097952982858914,49.8563276510387,59.39173383302896,144.2394877310543,141.28044334415281,170.81245025597522,999.4159583189536,1.5421427732733957,1.5426849273614378,163.66124279962727,95.06334270126247,20.863917497217948,0.29815279604151507,0.5252312272195785,0.9864829510193425,2.4076584885212142,0.01927174966406185,0.4922085715106945,0.4112437953424657,0.9203265255985401,0.0956250037545141,0.0005012324015053352,10.352406140305847,10.359442392065526,10.577945710373067,2850.0,1
llama31_8b_base,xbrl_div_30,xbrl,3,0.36837257585334965,1.0278526904425875,1.022168117381322,0.2543912858375435,0.6383303142695999,12.468431048696674,0.776561110170066,13.442062245673688,442.24996057138856,11.558084372070297,65.65964050356091,0.04553378188513946,31.96908664423263,32.54489601285048,41.655066140803704,43.4469905495346,14.333333333333334,15.0,50.56667039250899,51.17138454772,61.282560616444236,151.61136806361503,148.73746412458763,180.8039934109507,1092.0747427878828,1.5460058679195143,1.5472482742561207,169.3593348979112,98.78803443464102,19.523224798829734,0.2822810004408162,0.524409601108087,0.9783565300789551,3.5693999912826366,0.01959573444754951,0.4957155676053971,0.4071737642876195,0.916188424779885,0.09398456670061144,0.0005023501920615285,10.365070598510997,10.370430189543367,10.324344587874672,2852.0,1
llama31_8b_base,xbrl_tags,xbrl,3,0.37519380869338187,1.0382634391812184,0.9857235614520808,0.16939279290082973,0.6023044818430208,13.018281437296038,0.7752181494081377,13.16950652610339,426.00642683608567,11.374755554823333,64.52766599397609,0.04464016045011737,31.92789930517766,32.301301053884906,42.26481134635569,43.506429938637005,14.333333333333334,14.666666666666666,50.492879065168445,50.9429749977902,61.196086794363545,226.1182671376263,221.8179391032517,270.7822308751719,1331.7073535738648,1.539310640459884,1.5448748700803314,166.58525693137855,97.673076782785,19.595965750341747,0.22591902342986028,0.5466992192163511,0.9780398450540756,3.927892597480854,0.019393367217006175,0.4436047239261535,0.41031508234499664,0.9174887218904435,0.0940885257848156,0.0005125847430351291,10.305881776096715,10.305213723633225,10.34454578484993,2852.0,1
mistral_7b_base,xbrl_div_10,xbrl,3,0.2603208274649482,1.6711799428618346,1.7722585483764608,0.13098000870037738,1.347088934853673,12.698617820144525,0.744632632198941,10.267290715308086,5357.709928816366,6.708939345776095,153.33744105773675,0.025552862569546624,22.504340917565752,23.09927406691533,37.26361935815285,38.56513719793552,11.0,11.333333333333334,41.62997639956337,42.16461005526048,56.91554888912162,123.84087345381015,122.46142964392281,162.2708190128375,1500.7857074448466,1.3992543087905185,1.4113442598704709,2912.9429439732376,1517.5897699903542,18.870136625513908,0.2948273246313697,0.5285662785580318,0.9890079118622355,2.461857572932399,0.011606419801305154,0.4693614242091115,0.5599494822181926,0.9203265255985401,0.18594190757067156,0.0008834911029350408,9.403989246161602,9.414022928540001,13.558663213297637,3587.0,1
mistral_7b_base,xbrl_div_18,xbrl,3,0.2940063682441318,1.7160020093327708,1.7670776988379657,0.12497388413456856,1.339898857132842,13.318094725488384,0.7430889321685245,10.472682010830638,5467.150161832139,6.641444588669195,156.00138057048682,0.0263514170526979,21.89436600071816,22.845848833721135,36.59727118986783,38.19770595985023,10.666666666666666,11.333333333333334,41.25418155061052,42.10601097545565,56.8211179437968,124.89265201105594,122.8050746566931,165.2130822819051,1567.4936829144197,1.3970579194188897,1.4131989730641388,2986.8461224346065,1539.1875297230129,17.678298115371,0.3008053643368141,0.5342964301304823,0.9868694685372552,3.3475205500172844,0.01164182997041017,0.4723558332364151,0.5602134695033736,0.9187041965648297,0.1823019676562807,0.0008642810440575543,9.428291054697189,9.439113486695147,13.473510376859496,3581.0,1
mistral_7b_base,xbrl_div_30,xbrl,3,0.3177770791024784,1.7391595765079435,1.7630440473246078,0.1364971172740419,1.3434273186915864,13.25243777475795,0.744267291754107,10.501341579370544,5464.316091495045,6.761570599251506,162.6719034130634,0.0282155982083368,23.133809451850322,23.695268952356155,39.13936525051067,40.449117072595875,11.333333333333334,11.333333333333334,42.24123537734052,42.79353739573634,58.43477509002448,129.14821014704918,127.83367264921259,172.18651118798877,1603.0969036858871,1.396977115195415,1.4110706557965473,2973.6141054071218,1558.3674689807692,18.453411703230795,0.30842671878948974,0.5126047694056453,0.9838333317087393,3.542298355941174,0.01157340235017741,0.4467378409605846,0.5613546456118624,0.916188424779885,0.183980430810321,0.0008763115074495931,9.360771741643612,9.372269682183193,13.40864780861782,3578.0,1
mistral_7b_base,xbrl_tags,xbrl,3,0.3707638663242305,1.747493124279148,1.74808049077789,0.12895126157288253,1.3284249784580122,13.535055276970718,0.7441406624997656,10.470091017587448,5409.771166464693,6.688685253946448,161.88250027040323,0.027612211363551215,22.877494134260402,23.424027465492387,39.05696001335963,40.094990845650365,11.333333333333334,11.333333333333334,42.03247054103277,42.59826503973064,58.24774851773389,191.1021020865551,189.0472842884683,255.72772038501446,1862.1381261448466,1.3936521532910173,1.4087754239218437,2968.1756753826835,1551.408687232956,17.982116825972522,0.25301609169276673,0.5389062570826278,0.9850545452528933,3.826813014387856,0.011477075385606543,0.4500951019028164,0.5647295469964644,0.9174887218904435,0.18204722081121963,0.0008937391343125267,9.395892387421485,9.405361175230476,13.505768779663514,3578.0,1
qwen25_7b_base,xbrl_div_10,xbrl,3,0.3969269887857327,0.6161989944262594,0.6658826292841695,0.21632243556114072,0.5332815031239685,8.191119316173639,0.7321147861598062,10.378087579762365,1713.2713986652172,9.126591586566612,89.75485339101219,0.18062716277122645,22.496571616219082,26.95998898392222,22.92655545845688,27.579257650253243,10.333333333333334,12.0,41.93080554211775,46.54169405075762,47.20227311606606,120.23438401300643,109.86729104646993,123.17150078071843,1056.2295562644833,1.5233406773923657,1.6241322217389225,259.6729683015404,307.54917882440054,11.754401683590691,0.22191397488624998,0.5342866268839744,0.9940855224763908,2.3529198323746745,0.032621009850488845,0.35347147625140324,0.1670205915892801,0.9203265255985401,0.02873241259080762,0.0003098198999907761,9.503833283871975,9.469743318649831,9.638722992342013,2850.0,1
qwen25_7b_base,xbrl_div_18,xbrl,3,0.4430184704073699,0.663472782229793,0.676305120830269,0.1588282719606291,0.5424596603940396,8.813593433920964,0.7306257649574798,10.640048189290074,1697.5980440411731,9.285278485963545,89.63940244044825,0.1822241413928963,22.17015880024462,26.766012154899443,22.58740068949528,27.303648348509636,10.0,12.0,41.74694754977446,46.596237846755606,47.18420891589245,121.25430331106473,110.59932466874015,124.35964594834513,1131.6848473985365,1.5363219733715179,1.6315845465479863,258.14289940261574,303.9620772406466,11.562402194272215,0.22962480668743482,0.5107516071553196,0.990455503473668,3.13682967202964,0.033953022829349366,0.3536549693040216,0.1642199372033796,0.9187041965648297,0.028730577519932073,0.00031890583210907383,9.506878751430255,9.474556570113238,9.660100545039686,2855.0,1
qwen25_7b_base,xbrl_div_30,xbrl,3,0.469200603327846,0.6884740764597154,0.6836750924994703,0.21685304955930226,0.552721975252401,8.400315617815624,0.7324087733931512,10.607496212245813,1838.7493152089064,9.014034832743226,95.09970235617176,0.1912271589414876,23.242273974295898,27.435804411288455,23.931463491358432,28.198591485884844,10.666666666666666,12.0,42.67958313786419,47.21581565512014,48.02713883932304,123.95164575566524,113.72798581846648,127.39403964766989,1164.4521229195877,1.5135128219475023,1.6261986446898054,283.42116834751715,337.8781446707847,12.207851168605707,0.22164917159211472,0.5100307587091939,0.9867126321654744,3.236300390475232,0.032745459126422044,0.35037784955162765,0.16696212586795148,0.916188424779885,0.0298611656124254,0.0003169611540097005,9.503046379112481,9.460644681105522,9.241322541338091,2852.0,1
qwen25_7b_base,xbrl_tags,xbrl,3,0.47436020446021815,0.7009649898312617,0.6473642947288075,0.15656566847249562,0.5198590925695802,8.811028040168656,0.7320768678727961,10.516444198650381,1674.2216675584314,9.592034924440874,93.52171381034888,0.19484473711652425,23.840992157924585,27.478521827641696,24.47373462504841,28.14847197472979,11.0,12.0,43.34079343014454,47.23885383754424,47.928650602568126,178.51964395608968,165.9497979144218,184.7351767000395,1396.6891122016243,1.5298909779410008,1.6272779465118443,250.21268226806242,302.0373169647053,12.171929676568729,0.10245421427416994,0.5295692621758955,0.9869092180404011,3.2955560182109687,0.03298875350340609,0.3493462855105169,0.1617648513244731,0.9174887218904435,0.02918596913458797,0.0003034402721732599,9.463200288706624,9.428649225658788,9.701808096053126,2852.0,1
qwen3_8b_base,xbrl_tags,xbrl,3,0.5304232108473971,0.6931388796287399,0.6122828672717636,0.16999412008009718,0.36217351580853574,10.557505240114041,0.7002262467085444,10.834789170782846,661.8353830822315,9.814297678135913,63.06338319575561,0.0959224567030081,23.34894368241899,22.318244153105457,26.60582338397022,26.30152749040641,10.666666666666666,10.333333333333334,42.631825449683554,41.65153561972495,45.95594735491884,148.59598213293512,149.0114028931425,163.84912362189877,1066.6806632818088,1.5537902853166532,1.5380692175234554,193.6051186028989,141.72748646466223,3.79935095966726,0.091356908856426,0.5451200831692855,0.9883508734177413,3.430804197430825,0.020380954452509703,0.11524478969360556,0.32839402106453386,0.9174887218904435,0.06389975523446882,0.00029651859000490616,8.365229960649183,8.440698971166286,13.077138174155223,2852.0,1
llama31_8b_base,kind_summary,xsum,3,0.6736490402101966,0.5655867556097488,2.3227116002300483,0.42377315770707735,1.5902645693818018,41.12724200133198,0.9003717042232283,28.347674443039637,458.8369438850411,147.17117171082745,216.93430383973018,0.23168751611994617,330.85758179108245,348.0541297052271,336.9658319518159,354.6657854368503,165.0,175.33333333333334,139.75708071086214,146.33684326921096,150.4299696652955,780.5623271041059,758.3859853791861,788.8889367151545,2186.425630784122,1.666978955148189,1.6758593035385783,24.825709615787417,9.591305955613796,-1.7461579543471686,0.033743326183188226,0.2874027042613429,0.2113974486000578,65.76249553597661,0.41834905038472364,-0.029542825193829003,0.05838583819546644,0.45769912923163586,0.07762196397155025,0.0004411883616373703,14.252252312220415,14.252012218850288,24.795988002147222,6430.666666666667,1
mistral_7b_base,kind_summary,xsum,3,0.6521526212375846,0.6058513120992538,2.1506802452225027,0.40561847850698274,1.5134823596243026,44.350428658668385,0.9116530373423917,27.919188115907733,2576.4895571733678,123.51089715547532,490.09323423710833,0.12124199045660751,307.52986848860394,326.3019819278395,318.9606770772974,338.695266370587,155.33333333333334,165.66666666666666,128.73650464820426,136.1952769021477,143.5389883507689,746.7278958634937,722.405665162189,762.7090745183172,2464.8661273574794,1.5702756765506383,1.584786306593915,233.46576198619206,102.5764227598105,-2.036273569692051,0.05796462547172526,0.34056576182719794,0.24089292967377504,73.06325724214845,0.279726885214753,-0.03450131535981934,0.09759677067404988,0.45769912923163586,0.13459720900102976,0.0009357700334343152,14.098827179021413,14.097396528830105,27.39609204917471,7137.333333333333,1
qwen25_7b_base,kind_summary,xsum,6,0.3893794209944484,0.4940799259657074,2.407169469803026,0.4920949515629068,1.8617066654567325,30.19596445248585,0.7809135787283173,28.10138926339384,2544.877765302559,87.5258700191821,420.9268101269899,0.8795860231001642,243.48819401863886,264.57915588191526,248.0158553666311,268.9193705169948,114.66666666666667,127.0,113.6926108430332,119.76263315518462,121.70069770886808,674.2595654660992,648.3723366315451,679.2079001959464,2459.9629035697963,1.644511647829292,1.653070170400903,100.58602840594456,51.478145234621145,-0.6981779691953358,0.09020823124481198,0.18409411657098243,0.3331400467006365,41.155891596419586,0.22910046821027655,-0.009241259058240395,0.03949052075772926,0.45769912923163586,0.06697771417246036,0.00025230171206099553,13.149931743434491,13.149668537516064,24.697269831968175,6524.666666666667,1
