dataset_key,model_key_a,model_key_b,delta_r_star,delta_reference_bits_saved_per_token,delta_train_response_tokens,delta_base_codelength_bits_per_token,delta_fisher_effective_rank,delta_fisher_logdet,delta_fisher_trace,delta_hidden_effective_rank,delta_margin_deficit_bits,delta_residual_effective_rank,delta_surprisal_variance_bits2,delta_surprise_weighted_hidden_logdet,delta_unit_gain_ntk_cost,delta_angular_correction_channel_bits,delta_angular_correction_energy_rank90,delta_angular_correction_logdet,delta_angular_correction_rd90_bits,delta_centered_angular_correction_logdet,delta_centered_angular_correction_rd90_bits,delta_centered_correction_rd90_bits,delta_correction_channel_bits,delta_correction_energy_rank90,delta_correction_rd90_bits,delta_dataset_centered_correction_log_volume,delta_dataset_correction_log_volume,delta_dataset_fisher_log_volume,delta_dataset_raw_correction_log_volume,delta_trace_normalized_correction_logdet,delta_coherent_correction_energy,delta_coherent_energy_over_entropy,delta_coherent_fraction,delta_correction_coverage_fraction,delta_correction_intrinsic_dimension,delta_correction_predictable_fraction,delta_nearest_neighbour_cosine,delta_prequential_correction_bits_per_row,delta_prequential_decay_exponent,delta_prequential_late_fraction,delta_text_cross_row_redundancy,delta_base_head_error_alignment,delta_base_head_hidden_alignment,delta_total_correction_channel_bits,delta_within_between_energy_ratio,delta_within_example_channel_bits
panel_math,llama31_8b_base,qwen25_7b_base,0.5148624748734385,0.5415392964230811,-3668.6666666666642,0.8227208339873566,40.05746131993202,-35.845431932690204,-215.00049999175482,7.697714964801776,0.5098477067367639,0.967937109493576,0.06427036075520043,0.06582204951711568,-1.5540452714091784,0.014130166909492647,48.66666666666667,20.890508838051986,85.42620163266423,26.20414625384261,96.26741734099474,114.80136673509551,0.016655411690531308,56.66666666666667,104.14315703445979,117.8771074222326,103.91539700898443,-8.972724246130838,135.52510541925335,23.34342384611017,6.372376043787748,-15.482821326190678,0.06304357087644322,0.0411921908026939,10.755735240583252,0.010732805290897075,-0.08548383664199227,-0.47178673739514937,0.006791076615712488,1.4824630070942777,0.0,0.00028128539032693575,0.014756258247653697,0.936909850943838,0.5955963894043244,0.9328673439651602
panel_math,mistral_7b_base,qwen25_7b_base,0.3249681163629547,0.5037817300996044,2969.6666666666715,0.591742464787287,9.282590372814596,171.47946253996136,851.4036074914657,5.400802573153548,0.37958863266481985,-0.6134226844493718,0.04968424078292005,0.08028406052508619,-1.6031850640156988,-0.028366744554764844,36.33333333333333,11.157914835046554,59.566696216096375,23.90186689515899,86.91953411374695,101.44629578475755,-0.03176900155938145,43.33333333333333,74.72816572849345,106.52170761650882,71.74297106408562,424.14664988979166,98.92611224138489,12.434850333421522,197.72579546453693,138.76996287755378,0.14276496925869941,-0.05578174995796646,9.729397354407663,-0.018406822011448314,-0.011945333147039383,-0.9796396267794425,0.0074880063981219575,-0.9598558253348228,0.0,0.000407910701249524,0.06811773406956119,0.3685109614880524,-0.28251630433166497,0.3739986468311187
sql_div_10,mistral_7b_base,qwen25_7b_base,-0.20869144517527466,0.4198837700459478,3070.666666666666,0.5615572161623278,-23.88806121503394,42.50849957905672,926.2479218644689,13.789583925141631,0.5445173886546399,-1.265812743281458,0.05301385098535469,0.07542564393426776,-0.2582490240832582,-0.29681812322974466,-6.333333333333336,-23.80253609077728,-32.68255459062141,19.401728601669973,74.40746966414937,55.820171971920416,-0.35466078511727406,-10.666666666666664,-40.54618856727201,101.3203963148676,-40.831051627985175,196.9182896947275,-45.14755492340623,-27.997869387167363,797.3856737540275,1068.5671793287656,0.33940464988249214,-0.019918548652744658,4.139022357624571,0.15786665601527966,0.13368925163937395,2.88705259423886,0.035991503198602726,-0.41822949904740925,0.0,0.0006416221710643526,0.11894630432576775,-1.9674364406239366,-4.743441476046918,-1.9072737320622313
sql_div_100,mistral_7b_base,qwen25_7b_base,-0.1938078303646173,0.4131680065168066,2999.666666666667,0.568501156347338,-23.0724279203305,45.2505949261637,949.2760929686164,14.462179025569249,0.5496383286954369,-0.17540314065620777,0.05383294355401903,0.07504636452875668,-0.22895504704429423,-0.2927844922585414,-6.0,-23.068381392446483,-31.67266492208003,20.706152606766608,77.33104185273763,56.70099614741275,-0.35241506216791607,-10.0,-38.94609302930972,104.69996114746891,-39.45745895504467,204.22356806750986,-42.810337502765606,-27.081547176055444,809.2501270961791,1087.5096009801448,0.33436379213425144,-0.018004491574405576,5.976279924155772,0.09474471759205813,0.13074344283741024,2.2317431250745874,0.014033831260400129,-0.4380325347699545,0.0,0.0006631938159258001,0.12069604963147088,-1.950013219228346,-4.587729604615401,-1.8933442676400407
sql_div_25,mistral_7b_base,qwen25_7b_base,-0.22408361098521967,0.4169848702397754,2962.999999999999,0.5373616741562729,-23.19665107713557,44.230878095946395,873.6339146471781,13.939158930313862,0.5183052023542889,-1.2360289519896703,0.01262701024769454,0.07690620393819925,-0.24393133029334643,-0.2927256933606335,-5.333333333333336,-23.149747222206514,-31.409021785624333,20.201733023838003,76.2203871670591,65.58137981641084,-0.34528106902855127,-8.0,-35.77605819639318,102.63009241078953,-39.84546856335203,202.3326528338273,-37.929881454286374,-26.505191140422866,770.7671201872085,1015.3971465321245,0.3335546375240079,-0.018454810229334373,6.399978646927925,0.11114732251040343,0.1277123528270705,2.0271415723747497,0.07763449472301501,-0.275505076435127,0.0,0.000698756302999046,0.12062196325068625,-1.914657282172346,-4.787237246340826,-1.85682720423147
text_to_sql,llama31_8b_base,mistral_7b_base,0.11922041848818454,-0.29121281728007253,-3257.000000000001,-0.4211851586199675,13.010816588350565,-127.01759391346963,-1414.6672466351408,1.1854760594929843,-0.45506209860711044,0.6678685453153008,-0.05185076072940502,-0.00011388814844315309,0.09484312617027227,0.2273634944133447,32.666666666666664,25.80064872044659,71.62621432462745,-3.181337480885105,-2.7725800483977423,2.7481591746506524,0.22684167121729537,27.33333333333333,61.588041473564616,-4.05321684952537,100.06797290224557,-401.7273070125934,89.95567863567493,22.98602540494236,-911.5887602876951,-1251.6749471540666,-0.23707704233525695,0.01016709461234899,-3.379355655989432,-0.006430838578947606,-0.10219121381395058,-0.13741450820950973,-0.07825069233883733,-0.05826946401889266,0.0,-0.00044485594731450296,-0.0789130251036842,1.579791778422356,1.2960950017725885,1.5454159770299398
text_to_sql,llama31_8b_base,qwen25_7b_base,-0.06807730519505162,0.12120800163891582,-257.33333333333394,0.14731599772737047,-10.061611331979936,-81.76699898730593,-465.3911536665245,15.647655085062233,0.09457623008832644,0.49246540465909305,0.001982182824614015,0.07493247638031353,-0.13411192087402196,-0.06542099784519673,26.666666666666664,2.7322673280001055,39.953549402547424,17.524815125881503,74.55846180433988,59.449155322063405,-0.1255733909506207,17.33333333333333,22.641948444254894,100.64674429794354,60.6105139472009,-197.50373894508357,47.14534113290932,-4.095521771113084,-102.33863319151605,-164.16534617392196,0.09728674979899449,-0.007837396962056584,2.5969242681663403,0.08831387901311052,0.028552229023459663,2.0943286168650777,-0.06421686107843719,-0.4963019987888472,0.0,0.00022723351037402963,0.040384585144049766,-0.37022144080598984,-3.2916346028428123,-0.3479282906101009
text_to_sql,llama31_8b_base,qwen3_8b_base,-0.25577631297824954,0.21141689629121388,-257.33333333333394,0.2772769125876948,-1.7950545595797323,-9.648603678101196,-173.00101649795255,17.134259626203427,0.2225461739047508,1.438315915929035,0.0008195925472196663,0.12477629779649135,-0.7256966041953797,-0.08086927537097344,64.0,24.508939509728606,121.9802675619703,53.24565073413061,196.88655964300153,159.627973820834,-0.15335154071027102,48.66666666666666,92.98525702807916,339.352080394432,257.732669006829,339.5743196478845,227.90379458948212,15.783960353872814,16.550127149713703,-14.067640734147687,0.18841316471521252,-0.012317136507640668,6.246720448710684,0.12245209817433048,-0.0055937717993136404,2.307623676305524,-0.04363680622323484,0.09450300865744932,0.0,0.0001948868287692943,0.02612621502695079,0.33898627972490303,-4.026464363313032,0.3656605513972071
text_to_sql,mistral_7b_base,qwen25_7b_base,-0.18729772368323616,0.41242081891898835,2999.666666666667,0.568501156347338,-23.0724279203305,45.2505949261637,949.2760929686164,14.462179025569249,0.5496383286954369,-0.17540314065620777,0.05383294355401903,0.07504636452875668,-0.22895504704429423,-0.2927844922585414,-6.0,-23.068381392446483,-31.67266492208003,20.706152606766608,77.33104185273763,56.70099614741275,-0.35241506216791607,-10.0,-38.94609302930972,104.69996114746891,-39.45745895504467,204.22356806750986,-42.810337502765606,-27.081547176055444,809.2501270961791,1087.5096009801448,0.33436379213425144,-0.018004491574405576,5.976279924155772,0.09474471759205813,0.13074344283741024,2.2317431250745874,0.014033831260400129,-0.4380325347699545,0.0,0.0006720894576885325,0.11929761024773397,-1.950013219228346,-4.587729604615401,-1.8933442676400407
text_to_sql,mistral_7b_base,qwen3_8b_base,-0.3749967314664341,0.5026297135712864,2999.666666666667,0.6984620712076623,-14.805871147930297,117.36899023536843,1241.6662301371882,15.948783566710443,0.6776082725118613,0.7704473706137343,0.052670353276624685,0.1248901859449345,-0.820539730365652,-0.30823276978431813,31.333333333333336,-1.2917092107179826,50.35405323734284,56.42698821501571,199.65913969139928,156.87981464618335,-0.3801932119275664,21.333333333333332,31.397215554514553,343.40529724395736,157.6646961045834,741.301626660478,137.9481159538072,-7.202065051069546,928.1388874374088,1237.607306419919,0.42549020705046947,-0.022484231119989657,9.626076104700116,0.12888293675327808,0.09659744201463694,2.4450381845150337,0.03461388611560248,0.15277247267634197,0.0,0.0006397427760837973,0.10503924013063498,-1.240805498697453,-5.32255936508562,-1.1797554256327327
text_to_sql,qwen25_7b_base,qwen3_8b_base,-0.18769900778319792,0.09020889465229806,0.0,0.12996091486032435,8.266556772400204,72.11839530920473,292.3901371685719,1.486604541141194,0.12796994381642435,0.945850511269942,-0.0011625902773943486,0.049843821416177825,-0.5915846833213578,-0.01544827752577671,37.333333333333336,21.7766721817285,82.02671815942287,35.720835608249104,122.32809783866165,100.1788184987706,-0.027778149759650317,31.333333333333332,70.34330858382427,238.70533609648845,197.12215505962808,537.0780585929681,180.7584534565728,19.8794821249859,118.88876034122976,150.09770543977427,0.09112641491621803,-0.004479739545584085,3.649796180544344,0.03413821916121995,-0.034146000822773304,0.21329505944044624,0.020580054855202354,0.5908050074462965,0.0,-3.234668160473532e-05,-0.014258370117098976,0.7092077205308929,-0.7348297604702196,0.713588842007308
xbrl_div_10,llama31_8b_base,mistral_7b_base,0.055094505159633655,-0.7070773652047172,-737.0,-0.7560936975060031,4.398283538597077,-91.1421221690255,-4934.781923660127,-0.9031554908587136,-0.7169771480257623,2.704513030186545,0.11387774826830266,0.033756944594589555,0.015942356843876456,0.13134066749096696,3.0,7.691717595778215,7.950663012188272,2.4761849439073416,2.4510677747814142,1.8515908429660541,0.14288846448287718,2.666666666666666,7.621129906408559,8.541631243137715,20.398614277244164,-501.369749125893,18.819013700230002,7.467976583295545,-2749.28170117361,-1422.5264272890918,-0.14870568687572694,0.0076653298627566945,-0.05419908441118482,0.02284714730158305,-0.002524960842892998,1.9937808717040397,0.0033254714101453864,-0.0033350513384533542,0.0,-0.00038225870142970567,-0.09031690381615745,0.9454194635255249,-2.98071750292457,0.9484168941442448
xbrl_div_10,llama31_8b_base,qwen25_7b_base,-0.0815116561611508,0.347903583230858,0.0,0.3502822215862882,1.9806312978065606,-27.559534502300934,-1290.3433935089777,3.6043430131121728,0.0968302837039422,2.593716165732266,0.02853532140753931,0.046274790633724416,-0.13913194335780338,-0.08144729437748466,2.333333333333334,3.314633600281077,4.089948095181384,12.189460716962898,13.436947322463691,16.188654742662028,0.01880209588102999,3.333333333333332,7.628899207755229,47.64094947525679,24.005103718047877,-56.81359794552975,31.413152297682885,7.167147440741161,-96.0117255019131,-212.48583612313809,0.2442232037531856,-0.013349260186426997,0.05473865614653972,0.1387370952592913,-0.007602571457048346,9.109515813627256,0.07623882115526509,-0.009055399664395947,0.0,0.00019141250151455906,0.06689259116370648,0.8896990734156951,0.9392227180310542,0.8485728564338721
xbrl_div_10,mistral_7b_base,qwen25_7b_base,-0.13660616132078446,1.0549809484355752,737.0,1.1063759190922913,-2.4176522407905168,63.582587666724564,3644.4385301511493,4.507498503970886,0.8138074317297045,-0.11079686445427939,-0.08534242686076335,0.012517846039134861,-0.15507430020167984,-0.2127879618684516,-0.6666666666666661,-4.377083995497138,-3.860714917006888,9.713275773055557,10.985879547682277,14.337063899695973,-0.12408636860184719,0.6666666666666661,0.007769301346669977,39.099318232119074,3.6064894408037134,444.55615118036326,12.594138597452883,-0.30082914255438453,2653.269975671697,1210.0405911659536,0.39292889062891256,-0.02101459004918369,0.10893774055772454,0.11588994795770824,-0.005077610614155348,7.1157349419232165,0.0729133497451197,-0.0057203483259425925,0.0,0.0005736712029442647,0.15720949497986395,-0.055720390109829765,3.919940220955624,-0.09984403771037265
xbrl_div_18,mistral_7b_base,qwen25_7b_base,-0.14901210216323812,1.0525292271029778,726.0,1.0907725780076967,-2.64383389729435,66.36197813003857,3769.552117790966,4.50450129156742,0.7974391967388025,-0.16736617845943513,-0.03385438782606054,0.012463167211044679,-0.15587272434019842,-0.21838557348384757,-0.6666666666666661,-4.490226871299953,-3.9201633211783076,9.636909027904352,10.894057611340596,14.009870500372553,-0.1392640539526282,0.6666666666666661,-0.2757927995264602,40.853436333559955,3.6383486999912122,435.8088355158832,12.205749987952942,-0.49276599916394304,2728.703223031991,1235.2254524823663,0.395993532299994,-0.022311192858939198,0.2106908779876444,0.11870086393239349,-0.003586034936412741,6.115895921098785,0.07118055764937928,0.023544822975162694,0.0,0.0005453752119484805,0.15357139013634863,-0.03544308341809099,3.8134098318198095,-0.07858769673306654
xbrl_div_30,llama31_8b_base,mistral_7b_base,0.05059549675087127,-0.711306886065356,-726.0,-0.7408759299432859,4.796513772818791,-97.0122629095025,-5022.066130923657,-0.7840067260612766,-0.7050970044219865,2.940720666303143,0.1178941685635016,0.03229381841595902,0.017318183676802656,0.13617761845957332,3.666666666666666,8.377847151983666,8.849627060494324,2.847785526419756,2.9978734769387216,2.515700890293033,0.14902875272409943,3.0,8.835277192382307,8.61748222296194,22.463157916565848,-511.02216089800436,20.903791475375044,8.325435015168466,-2804.2547705092106,-1459.5794345461281,-0.15418088132424296,0.008022332097372102,0.027101635341462593,0.04897772664481248,-0.005476801629784256,1.0698130955989384,-0.02614571834867352,0.011804831702441732,0.0,-0.00037396131538806464,-0.08999586410970957,0.9981605073601738,-3.0843032207431484,1.0042988568673845
xbrl_div_30,llama31_8b_base,qwen25_7b_base,-0.10082802747449637,0.33937861398287217,0.0,0.3384930248818516,2.5440495393270712,-29.440061852610853,-1396.4993546375179,4.0681154308810505,0.08560833901719889,2.8345660334278744,0.03753823627824124,0.04415233677691477,-0.14569337705634813,-0.07895037043368469,3.0,3.9555688925998638,5.1090916015620245,13.2554217771212,15.248399063649753,17.723602649445272,0.03249304597201208,3.666666666666668,8.72681266993673,53.409953763280825,27.659722307949792,-72.37738013170497,35.00947830612115,7.887087254644797,-114.06183344960596,-239.0901102361437,0.240211638419668,-0.013149724678872533,0.33309960080740453,0.14533771805376944,-0.00835610208651938,7.315373630224027,0.0606318288487015,0.014378842398893088,0.0,0.00018538903805182802,0.06412340108818604,0.9097855084378441,1.0830220465365805,0.8620242193985153
xbrl_div_30,mistral_7b_base,qwen25_7b_base,-0.15142352422536765,1.0506855000482282,726.0,1.0793689548251375,-2.25246423349172,67.57220105689164,3625.5667762861385,4.852122156942327,0.7907053434391854,-0.10615463287526872,-0.08035593228526036,0.01185851836095575,-0.1630115607331508,-0.21512798889325802,-0.6666666666666661,-4.422278259383802,-3.7405354589322997,10.407636250701444,12.250525586711031,15.20790175915224,-0.11653570675208735,0.6666666666666679,-0.10846452244557625,44.792471540318886,5.196564391383944,438.6447807662994,14.105686830746109,-0.4383477605236692,2690.1929370596044,1220.4893243099846,0.394392519743911,-0.021172056776244633,0.30599796546594193,0.09635999140895696,-0.0028793004567351232,6.245560534625088,0.08677754719737502,0.0025740106964513565,0.0,0.0005593503534398927,0.1541192651978956,-0.0883749989223297,4.167325267279729,-0.14227463746886926
xbrl_tags,llama31_8b_base,mistral_7b_base,0.004429942369151396,-0.7092296850979296,-726.0,-0.7623569293258091,4.686070300876884,-97.35483427642714,-4983.7647396286075,-0.5167738396746806,-0.7261204966149915,2.6994155085159424,0.0404415313279472,0.031077486908372087,0.017027949086566158,0.13609944615848768,3.333333333333332,8.34470995805956,8.87727358839252,2.9483382766296558,3.4114390929866403,3.2078513329960643,0.14565848716886665,3.0,9.050405170917259,15.054510490157412,35.0161650510712,-530.4307725709818,32.7706548147834,8.460408524135673,-2801.590418451305,-1453.735610450171,-0.15441446465146774,0.007916291831399632,0.10107958309299825,-0.006490377976662853,-0.007014700198817669,1.6138489243692256,-0.02709706826290645,0.007792962133723269,0.0,-0.0003811543912773975,-0.08795869502640404,0.8998525484027482,-3.161222994813585,0.9099893886752302
xbrl_tags,llama31_8b_base,qwen25_7b_base,-0.09916639576683628,0.3372984493499568,0.0,0.3383592667232733,1.7827206303824585,-28.9940478163728,-1248.2152407223457,4.207253397127381,0.08244538927344058,2.653062327453009,0.012827124428334113,0.04314128153534158,-0.15020457666640688,-0.0824030764315129,2.666666666666666,3.704121160245961,4.82277922624321,13.267436191795419,15.357957963907214,17.79107672130728,0.009419662518883154,3.333333333333334,8.086907147253076,86.04705417513239,47.598623181536624,-64.98175862775952,55.868141188829895,7.152085635023909,-83.62742533668387,-204.3642401819203,0.24855023102052354,-0.013595386286399915,0.6323365792698854,0.09425843841563664,-0.008869372986325508,7.424036073773019,0.12346480915569034,0.017129957040455612,0.0,0.00020914447086186927,0.06490255665022762,0.8765644979744369,0.642737688796803,0.8426814873900916
xbrl_tags,llama31_8b_base,qwen3_8b_base,-0.1552294021540152,0.34512455955247856,0.0,0.3734406941803172,1.560457876687419,1.4642827982204736,-235.82895624614582,2.460776197181996,0.24013096603448503,2.334717355320544,-0.0006013271792674468,0.07499190269959333,-0.05128229625289073,0.006805652556876041,4.333333333333332,9.291439378065249,9.983056900779449,15.240139439444704,17.204902448230595,15.658987962385474,-0.014479644856769225,3.666666666666668,8.57895562275867,106.9331072532731,77.52228500469118,265.02669029205595,72.80653621010919,7.861053615484892,-27.019861671520346,-44.05440968187723,0.08192106128046278,-0.000987587235503528,0.49708840005002886,0.32835993423254795,-0.010311028363665709,15.796614790674488,0.13456211457343428,0.0015791360470656102,0.0,0.000216066153030223,0.030188770550346772,1.8645147524669383,-2.732592389305294,1.9406518154475325
xbrl_tags,mistral_7b_base,qwen25_7b_base,-0.10359633813598768,1.0465281344478865,726.0,1.1007161960490826,-2.9033496704944257,68.36078646005434,3735.5494989062618,4.724027236802062,0.808565885888432,-0.0463531810629334,-0.027614406899613086,0.012063794626969493,-0.16723252575297304,-0.21850252259000058,-0.6666666666666661,-4.640588797813599,-4.05449436214931,10.319097915165763,11.946518870920574,14.583225388311217,-0.1362388246499835,0.3333333333333339,-0.963498023664183,70.99254368497498,12.582458130465426,465.4490139432223,23.097486374046497,-1.3083228891117642,2717.962993114621,1249.3713702682508,0.4029646956719913,-0.021511678117799547,0.5312569961768872,0.10074881639229949,-0.0018546727875078384,5.810187149403793,0.15056187741859678,0.009336994906732343,0.0,0.0005902988621392668,0.15286125167663167,-0.02328805042831128,3.803960683610388,-0.06730790128513853
xbrl_tags,mistral_7b_base,qwen3_8b_base,-0.1596593445231666,1.0543542446504082,726.0,1.1357976235061265,-3.125612424189465,98.81911707464761,4747.9357833824615,2.9775500368566767,0.9662514626494765,-0.36469815319539833,-0.04104285850721465,0.04391441579122124,-0.06831024533945688,-0.12929379360161164,1.0,0.9467294200056884,1.1057833123869294,12.291801162815048,13.793463355243954,12.45113662938941,-0.16013813202563587,0.6666666666666679,-0.4714495481585885,91.8785967631157,42.50611995361999,795.4574628630378,40.03588139532579,-0.5993549086507812,2774.5705567797845,1409.6812007682938,0.23633552593193052,-0.00890387906690316,0.3960088169570306,0.3348503122092108,-0.003296328164848039,14.182765866305262,0.16165918283634073,-0.006213826086657659,0.0,0.0005972205443076205,0.11814746557675081,0.9646622040641901,0.4286306055082907,1.0306624267723024
xbrl_tags,qwen25_7b_base,qwen3_8b_base,-0.056063006387178926,0.007826110202521774,0.0,0.0350814274570439,-0.22226275369503945,30.458330614593272,1012.3862844761999,-1.7464771999453852,0.15768557676104444,-0.31834497213246493,-0.01342845160760156,0.03185062116425175,0.09892228041351615,0.08920872898838894,1.666666666666666,5.587318217819288,5.160277674536239,1.9727032476492852,1.8469444843233802,-2.1320887589218067,-0.02389930737565238,0.3333333333333339,0.4920484755055945,20.88605307814072,29.92366182315456,330.00844891981546,16.93839502127929,0.708967980460983,56.607563665163525,160.3098305000431,-0.16662916974006076,0.012607799050896387,-0.13524817921985655,0.2341014958169113,-0.0014416553773402008,8.372578716901469,0.011097305417743938,-0.015550820993390002,0.0,6.9216821683537166e-06,-0.03471378609988085,0.9879502544925014,-3.375330078102097,1.0979703280574409
